Date,stock,value,change
2/9/2012,IBM,175.046319,-0.367631838
2/9/2012,SBUX,23.277214,-0.772360472
2/9/2012,AAPL,65.245637,0.050691512
2/9/2012,GSPC,1351.949951,-0.688630226
2/10/2012,MSFT,27.085531,0.262295024
2/10/2012,IBM,174.402793,0.103937556
2/10/2012,SBUX,23.09743,0.880790633
2/10/2012,AAPL,65.278711,1.860488636
2/10/2012,GSPC,1342.640015,0.68000394
2/13/2012,MSFT,27.156575,-0.427914787
2/13/2012,IBM,174.584063,-0.207659275
2/13/2012,SBUX,23.30087,-0.263964393
2/13/2012,AAPL,66.493214,1.364895672
2/13/2012,GSPC,1351.77002,-0.093952372
2/14/2012,MSFT,27.040368,-0.661159641
2/14/2012,IBM,174.221523,0.015606568
2/14/2012,SBUX,23.239364,-1.302927223
2/14/2012,AAPL,67.400777,-2.314218128
2/14/2012,GSPC,1350.5,-0.538320622
2/15/2012,MSFT,26.861588,4.126461176
2/15/2012,IBM,174.248713,0.400522327
2/15/2012,SBUX,22.936572,0.08250579
2/15/2012,AAPL,65.840976,0.912255614
2/15/2012,GSPC,1343.22998,1.102570611
2/16/2012,MSFT,27.970021,-0.127840447
2/16/2012,IBM,174.946618,0.207228927
2/16/2012,SBUX,22.955496,-0.144266105
2/16/2012,AAPL,66.441614,-0.017917987
2/16/2012,GSPC,1358.040039,0.234893001
2/17/2012,MSFT,27.934264,0.608002416
2/17/2012,IBM,175.309158,-0.015509173
2/17/2012,SBUX,22.922379,-0.392162611
2/17/2012,AAPL,66.429709,2.535252714
2/17/2012,GSPC,1361.22998,0.071992317
2/21/2012,MSFT,28.104105,-0.540711046
2/21/2012,IBM,175.281969,0.248200658
2/21/2012,SBUX,22.832486,0.145052098
2/21/2012,AAPL,68.11387,-0.351564226
2/21/2012,GSPC,1362.209961,-0.334010698
2/22/2012,MSFT,27.952143,0.319796589
2/22/2012,IBM,175.71702,1.929130713
2/22/2012,SBUX,22.865605,0.268980418
2/22/2012,AAPL,67.874406,0.652967777
2/22/2012,GSPC,1357.660034,0.427200246
2/23/2012,MSFT,28.041533,0.350647734
2/23/2012,IBM,179.106831,0.075903861
2/23/2012,SBUX,22.927109,-0.330168099
2/23/2012,AAPL,68.317604,1.165785908
2/23/2012,GSPC,1363.459961,0.167223759
2/24/2012,MSFT,28.13986,-0.4129587
2/24/2012,IBM,179.24278,-0.116300361
2/24/2012,SBUX,22.851411,-0.144927593
2/24/2012,AAPL,69.114041,0.641266223
2/24/2012,GSPC,1365.73999,0.135455944
2/27/2012,MSFT,28.023654,1.658695187
2/27/2012,IBM,179.03432,0.227812187
2/27/2012,SBUX,22.818293,1.409912652
2/27/2012,AAPL,69.557246,1.835436383
2/27/2012,GSPC,1367.589966,0.335633349
2/28/2012,MSFT,28.488481,-0.407912237
2/28/2012,IBM,179.442182,-0.631377186
2/28/2012,SBUX,23.140011,-0.715600351
2/28/2012,AAPL,70.833925,1.313014915
2/28/2012,GSPC,1372.180054,-0.473698767
2/29/2012,MSFT,28.372273,1.732836139
2/29/2012,IBM,178.309225,0.406650301
2/29/2012,SBUX,22.974421,0.308895706
2/29/2012,AAPL,71.763985,0.37422671
2/29/2012,GSPC,1365.680054,0.615803971
3/1/2012,MSFT,28.863918,-0.650355229
3/1/2012,IBM,179.03432,0.648002014
3/1/2012,SBUX,23.045388,0.369531639
3/1/2012,AAPL,72.032545,0.130407721
3/1/2012,GSPC,1374.089966,-0.324575618
3/2/2012,MSFT,28.6762,-0.872824851
3/2/2012,IBM,180.194466,0.930540231
3/2/2012,SBUX,23.130548,0.30681504
3/2/2012,AAPL,72.126481,-2.204772752
3/2/2012,GSPC,1369.630005,-0.386969399
3/5/2012,MSFT,28.425907,-0.754716463
3/5/2012,IBM,181.871248,-1.694413512
3/5/2012,SBUX,23.201516,-1.447797635
3/5/2012,AAPL,70.536256,-0.543934455
3/5/2012,GSPC,1364.329956,-1.537016094
3/6/2012,MSFT,28.211372,0.887198964
3/6/2012,IBM,178.789597,0.258547481
3/6/2012,SBUX,22.865605,2.400168288
3/6/2012,AAPL,70.152585,0.081096085
3/6/2012,GSPC,1343.359985,0.69006224
3/7/2012,MSFT,28.461663,0.533914691
3/7/2012,IBM,179.251853,1.031497845
3/7/2012,SBUX,23.414418,1.778130894
3/7/2012,AAPL,70.209476,2.129296621
3/7/2012,GSPC,1352.630005,0.98179317
3/8/2012,MSFT,28.613624,-0.062473736
3/8/2012,IBM,181.100832,0.40538356
3/8/2012,SBUX,23.830757,2.918404984
3/8/2012,AAPL,71.704444,0.586734903
3/8/2012,GSPC,1365.910034,0.363125014
3/9/2012,MSFT,28.595748,0.156299461
3/9/2012,IBM,181.834985,0.189415145
3/9/2012,SBUX,24.526235,-1.408177814
3/9/2012,AAPL,72.125159,1.252812489
3/9/2012,GSPC,1370.869995,0.016046088
3/12/2012,MSFT,28.640443,1.966285927
3/12/2012,IBM,182.179408,1.383084415
3/12/2012,SBUX,24.180862,2.406572603
3/12/2012,AAPL,73.028752,2.916670409
3/12/2012,GSPC,1371.089966,1.813154907
3/13/2012,MSFT,29.203596,0.306095866
3/13/2012,IBM,184.699103,0.461282695
3/13/2012,SBUX,24.762792,0.649599609
3/13/2012,AAPL,75.15876,3.781026989
3/13/2012,GSPC,1395.949951,-0.119626209
3/14/2012,MSFT,29.292987,0.244119864
3/14/2012,IBM,185.551088,0.625243437
3/14/2012,SBUX,24.923651,0.740316898
3/14/2012,AAPL,78.000533,-0.681842777
3/14/2012,GSPC,1394.280029,0.596719943
3/15/2012,MSFT,29.364497,-0.76103466
3/15/2012,IBM,186.711234,0.004851877
3/15/2012,SBUX,25.108165,0.263802632
3/15/2012,AAPL,77.468692,0.001705205
3/15/2012,GSPC,1402.599976,0.111939828
3/16/2012,MSFT,29.141023,-1.226985065
3/16/2012,IBM,186.720293,-0.140766703
3/16/2012,SBUX,25.174401,0.638978461
3/16/2012,AAPL,77.470013,2.652120376
3/16/2012,GSPC,1404.170044,0.397384635
3/19/2012,MSFT,28.783467,-0.652176473
3/19/2012,IBM,186.457453,-0.714564089
3/19/2012,SBUX,25.33526,0.336136278
3/19/2012,AAPL,79.524611,0.808513229
3/19/2012,GSPC,1409.75,-0.300051782
3/20/2012,MSFT,28.595748,-0.250079138
3/20/2012,IBM,185.125095,0.215423522
3/20/2012,SBUX,25.420421,0.148896039
3/20/2012,AAPL,80.167578,-0.570993925
3/20/2012,GSPC,1405.52002,-0.187119711
3/21/2012,MSFT,28.524236,0.282044364
3/21/2012,IBM,185.523898,0.390836441
3/21/2012,SBUX,25.458271,2.601739922
3/21/2012,AAPL,79.709826,-0.524476117
3/21/2012,GSPC,1402.890015,-0.720654213
3/22/2012,MSFT,28.604687,0.031243132
3/22/2012,IBM,186.248993,-0.004870899
3/22/2012,SBUX,26.120629,0.253577355
3/22/2012,AAPL,79.291767,-0.548938454
3/22/2012,GSPC,1392.780029,0.310885848
3/23/2012,MSFT,28.613624,1.811941053
3/23/2012,IBM,186.239921,1.114467827
3/23/2012,SBUX,26.186865,1.011743865
3/23/2012,AAPL,78.856504,1.833733334
3/23/2012,GSPC,1397.109985,1.388582517
3/26/2012,MSFT,29.132086,-0.214790661
3/26/2012,IBM,188.315505,-0.283973431
3/26/2012,SBUX,26.451809,0.626006335
3/26/2012,AAPL,80.302522,1.235632425
3/26/2012,GSPC,1416.51001,-0.281677501
3/27/2012,MSFT,29.069513,-1.014764162
3/27/2012,IBM,187.780739,0.053093837
3/27/2012,SBUX,26.617399,-0.408815302
3/27/2012,AAPL,81.294766,0.510999687
3/27/2012,GSPC,1412.52002,-0.494150943
3/28/2012,MSFT,28.774526,-0.217459707
3/28/2012,IBM,187.880439,0.472773006
3/28/2012,SBUX,26.508583,-0.535426582
3/28/2012,AAPL,81.710182,-1.256438274
3/28/2012,GSPC,1405.540039,-0.160793
3/29/2012,MSFT,28.711953,0.435863767
3/29/2012,IBM,188.768687,0.182450811
3/29/2012,SBUX,26.366649,0.287097537
3/29/2012,AAPL,80.683544,-1.690549191
3/29/2012,GSPC,1403.280029,0.369843644
3/30/2012,MSFT,28.837098,0.093005198
3/30/2012,IBM,189.113097,0.393006096
3/30/2012,SBUX,26.442347,1.395594725
3/30/2012,AAPL,79.319549,3.182388241
3/30/2012,GSPC,1408.469971,0.750464562
4/2/2012,MSFT,28.863918,-1.083931156
4/2/2012,IBM,189.856323,0.014321356
4/2/2012,SBUX,26.811375,0.423510544
4/2/2012,AAPL,81.843805,1.72800617
4/2/2012,GSPC,1419.040039,-0.398863587
4/3/2012,MSFT,28.551053,-2.28553742
4/3/2012,IBM,189.883513,-1.64677699
4/3/2012,SBUX,26.924924,0.087855401
4/3/2012,AAPL,83.258071,-0.796096993
4/3/2012,GSPC,1413.380005,-1.020252441
4/4/2012,MSFT,27.898508,0.993275339
4/4/2012,IBM,186.756555,-0.281485702
4/4/2012,SBUX,26.948579,2.141856905
4/4/2012,AAPL,82.595256,1.500854964
4/4/2012,GSPC,1398.959961,-0.062904231
4/5/2012,MSFT,28.175617,-1.33248901
4/5/2012,IBM,186.230862,-0.257944357
4/5/2012,SBUX,27.525779,-1.306295455
4/5/2012,AAPL,83.834891,0.402414789
4/5/2012,GSPC,1398.079956,-1.135843836
4/9/2012,MSFT,27.80018,-2.025724294
4/9/2012,IBM,185.75049,-1.273543881
4/9/2012,SBUX,27.166211,-1.114594155
4/9/2012,AAPL,84.172255,-1.224396329
4/9/2012,GSPC,1382.199951,-1.708145409
4/10/2012,MSFT,27.237025,-0.393827887
4/10/2012,IBM,183.384876,0.123560353
4/10/2012,SBUX,26.863418,4.420576711
4/10/2012,AAPL,83.141653,-0.356438667
4/10/2012,GSPC,1358.589966,0.744889573
4/11/2012,MSFT,27.129758,2.075779666
4/11/2012,IBM,183.611467,1.352554958
4/11/2012,SBUX,28.050936,2.260077881
4/11/2012,AAPL,82.845304,-0.547754644
4/11/2012,GSPC,1368.709961,1.377938755
4/12/2012,MSFT,27.692912,-0.548743303
4/12/2012,IBM,186.094913,-1.227354345
4/12/2012,SBUX,28.684909,1.71531658
4/12/2012,AAPL,82.391515,-2.816449
4/12/2012,GSPC,1387.569946,-1.247500067
4/13/2012,MSFT,27.540949,0.876342351
4/13/2012,IBM,183.810869,-0.039448701
4/13/2012,SBUX,29.176946,-3.275493604
4/13/2012,AAPL,80.071,-4.147176881
4/13/2012,GSPC,1370.26001,-0.050360077
4/16/2012,MSFT,27.782302,1.158302145
4/16/2012,IBM,183.738358,2.33326511
4/16/2012,SBUX,28.221257,-1.659685109
4/16/2012,AAPL,76.750314,5.097127029
4/16/2012,GSPC,1369.569946,1.54866738
4/17/2012,MSFT,28.104105,-0.954202242
4/17/2012,IBM,188.025461,-3.528557231
4/17/2012,SBUX,27.752873,2.846919668
4/17/2012,AAPL,80.662375,-0.223056909
4/17/2012,GSPC,1390.780029,-0.405528831
4/18/2012,MSFT,27.835935,-0.417467565
4/18/2012,IBM,181.390875,-0.309803897
4/18/2012,SBUX,28.542975,-2.519478085
4/18/2012,AAPL,80.482452,-3.435582455
4/18/2012,GSPC,1385.140015,-0.593439718
4/19/2012,MSFT,27.719729,4.546916747
4/19/2012,IBM,180.828919,0.045116677
4/19/2012,SBUX,27.823841,0.595133504
4/19/2012,AAPL,77.717411,-2.461524355
4/19/2012,GSPC,1376.920044,0.116926542
4/20/2012,MSFT,28.980122,-0.925354973
4/20/2012,IBM,180.910503,-0.490987524
4/20/2012,SBUX,27.98943,-1.014193572
4/20/2012,AAPL,75.804378,-0.223398707
4/20/2012,GSPC,1378.530029,-0.840757021
4/23/2012,MSFT,28.711953,-0.622660534
4/23/2012,IBM,180.022255,0.694796318
4/23/2012,SBUX,27.705563,-0.870908128
4/23/2012,AAPL,75.635032,-1.997546587
4/23/2012,GSPC,1366.939941,0.367977396
4/24/2012,MSFT,28.533175,0.877196456
4/24/2012,IBM,181.273043,1.785003962
4/24/2012,SBUX,27.464273,2.497848751
4/24/2012,AAPL,74.124187,8.874137129
4/24/2012,GSPC,1371.969971,1.364459164
4/25/2012,MSFT,28.783467,-0.279504203
4/25/2012,IBM,184.508774,0.987372557
4/25/2012,SBUX,28.150289,1.949578564
4/25/2012,AAPL,80.702069,-0.377052291
4/25/2012,GSPC,1390.689941,0.668016553
4/26/2012,MSFT,28.703016,-0.404863377
4/26/2012,IBM,186.330563,0.59830496
4/26/2012,SBUX,28.699101,-5.324759127
4/26/2012,AAPL,80.39778,-0.77340444
4/26/2012,GSPC,1399.97998,0.241432381
4/27/2012,MSFT,28.586808,0.125082171
4/27/2012,IBM,187.445388,0.13055696
4/27/2012,SBUX,27.170943,-0.104475579
4/27/2012,AAPL,79.77598,-3.154233893
4/27/2012,GSPC,1403.359985,-0.388350178
4/30/2012,MSFT,28.622565,-0.031237592
4/30/2012,IBM,187.690111,0.444271675
4/30/2012,SBUX,27.142556,0.505490345
4/30/2012,AAPL,77.259659,-0.316787575
4/30/2012,GSPC,1397.910034,0.565838416
5/1/2012,MSFT,28.613624,-0.656040633
5/1/2012,IBM,188.523965,0.028845139
5/1/2012,SBUX,27.279759,0.45091674
5/1/2012,AAPL,77.01491,0.66135895
5/1/2012,GSPC,1405.819946,-0.249668317
5/2/2012,MSFT,28.425907,-0.125783146
5/2/2012,IBM,188.578345,-0.394113651
5/2/2012,SBUX,27.402768,-2.192672653
5/2/2012,AAPL,77.524255,-0.709919754
5/2/2012,GSPC,1402.310059,-0.765887182
5/3/2012,MSFT,28.390152,-2.455922039
5/3/2012,IBM,187.835132,-1.085697323
5/3/2012,SBUX,26.801915,-1.924097588
5/3/2012,AAPL,76.973895,-2.847959039
5/3/2012,GSPC,1391.569946,-1.614720846
5/4/2012,MSFT,27.692912,-1.065203977
5/4/2012,IBM,185.795811,-0.604910301
5/4/2012,SBUX,26.28622,0.16248057
5/4/2012,AAPL,74.78171,0.748342075
5/4/2012,GSPC,1369.099976,0.035058068
5/7/2012,MSFT,27.397926,-0.489394708
5/7/2012,IBM,184.671913,-0.699854666
5/7/2012,SBUX,26.32893,-2.325160954
5/7/2012,AAPL,75.341333,-0.228279741
5/7/2012,GSPC,1369.579956,-0.427867316
5/8/2012,MSFT,27.263842,0.852458725
5/8/2012,IBM,183.379478,-0.124081496
5/8/2012,SBUX,25.71674,-0.166082482
5/8/2012,AAPL,75.169344,0.176005261
5/8/2012,GSPC,1363.719971,-0.670226674
5/9/2012,MSFT,27.496255,-0.065019764
5/9/2012,IBM,183.151938,-0.313069578
5/9/2012,SBUX,25.674029,1.386319226
5/9/2012,AAPL,75.301646,0.235417165
5/9/2012,GSPC,1354.579956,0.251741064
5/10/2012,MSFT,27.478377,1.366299764
5/10/2012,IBM,182.578545,0.284143463
5/10/2012,SBUX,26.029953,0.291706251
5/10/2012,AAPL,75.478919,-0.667805007
5/10/2012,GSPC,1357.98999,-0.338734087
5/11/2012,MSFT,27.853814,-1.54043536
5/11/2012,IBM,183.09733,-0.85996721
5/11/2012,SBUX,26.105884,-2.435922109
5/11/2012,AAPL,74.974867,-1.498124698
5/11/2012,GSPC,1353.390015,-1.111286387
5/14/2012,MSFT,27.424744,-0.885831423
5/14/2012,IBM,181.522753,-0.200566041
5/14/2012,SBUX,25.469965,-0.614865391
5/14/2012,AAPL,73.85165,-0.904660898
5/14/2012,GSPC,1338.349976,-0.574583789
5/15/2012,MSFT,27.181807,-1.026149586
5/15/2012,IBM,181.15868,0.346665145
5/15/2012,SBUX,25.313359,-0.599924332
5/15/2012,AAPL,73.183543,-1.28170209
5/15/2012,GSPC,1330.660034,-0.440381829
5/16/2012,MSFT,26.902881,-0.602006157
5/16/2012,IBM,181.786694,-0.921241793
5/16/2012,SBUX,25.161498,-2.546211676
5/16/2012,AAPL,72.245548,-2.922646528
5/16/2012,GSPC,1324.800049,-1.505137625
5/17/2012,MSFT,26.740924,-1.514128682
5/17/2012,IBM,180.111999,-1.015713006
5/17/2012,SBUX,24.520833,-0.270949197
5/17/2012,AAPL,70.134066,0.049041788
5/17/2012,GSPC,1304.859985,-0.738777655
5/18/2012,MSFT,26.336032,1.639901561
5/18/2012,IBM,178.282578,0.959766243
5/18/2012,SBUX,24.454394,4.211140951
5/18/2012,AAPL,70.168461,5.826009209
5/18/2012,GSPC,1295.219971,1.603590082
5/21/2012,MSFT,26.767917,0.033614868
5/21/2012,IBM,179.993674,-0.47531726
5/21/2012,SBUX,25.484203,-0.614525791
5/21/2012,AAPL,74.256482,-0.767879092
5/21/2012,GSPC,1315.98999,0.048633729
5/22/2012,MSFT,26.776915,-2.184138838
5/22/2012,IBM,179.138133,-0.355661293
5/22/2012,SBUX,25.327596,3.597530535
5/22/2012,AAPL,73.686282,2.439977905
5/22/2012,GSPC,1316.630005,0.169370286
5/23/2012,MSFT,26.19207,-0.13741182
5/23/2012,IBM,178.501008,-0.015295712
5/23/2012,SBUX,26.238764,-0.95858936
5/23/2012,AAPL,75.484211,-0.918388085
5/23/2012,GSPC,1318.859985,0.138003201
5/24/2012,MSFT,26.156079,-0.034401181
5/24/2012,IBM,178.473705,-0.912843155
5/24/2012,SBUX,25.987242,-0.365225367
5/24/2012,AAPL,74.790973,-0.53598447
5/24/2012,GSPC,1320.680054,-0.216563277
5/25/2012,MSFT,26.147081,1.720578293
5/25/2012,IBM,176.84452,1.111684999
5/25/2012,SBUX,25.89233,1.86950344
5/25/2012,AAPL,74.390105,1.77488256
5/25/2012,GSPC,1317.819946,1.107897786
5/29/2012,MSFT,26.596962,-0.744246655
5/29/2012,IBM,178.810474,-0.982392116
5/29/2012,SBUX,26.376388,-1.529329945
5/29/2012,AAPL,75.710442,1.205728002
5/29/2012,GSPC,1332.420044,-1.433489243
5/30/2012,MSFT,26.399015,-0.511246348
5/30/2012,IBM,177.053854,-0.837919631
5/30/2012,SBUX,25.973006,0.29234198
5/30/2012,AAPL,76.623304,-0.248628015
5/30/2012,GSPC,1313.319946,-0.227666534
5/31/2012,MSFT,26.264051,-2.535115394
5/31/2012,IBM,175.570285,-1.980296951
5/31/2012,SBUX,26.048936,-4.991796978
5/31/2012,AAPL,76.432797,-2.897553258
5/31/2012,GSPC,1310.329956,-2.464258476
6/1/2012,MSFT,25.598227,0.351489187
6/1/2012,IBM,172.093472,-0.285597701
6/1/2012,SBUX,24.748626,3.355705484
6/1/2012,AAPL,74.218116,0.58824452
6/1/2012,GSPC,1278.040039,0.010955447
6/4/2012,MSFT,25.688202,-0.140103227
6/4/2012,IBM,171.601977,0.35006007
6/4/2012,SBUX,25.579117,-2.764383931
6/4/2012,AAPL,74.6547,-0.258723161
6/4/2012,GSPC,1278.180054,0.572685044
6/5/2012,MSFT,25.652212,2.946338507
6/5/2012,IBM,172.202687,2.531717173
6/5/2012,SBUX,24.872012,2.022518323
6/5/2012,AAPL,74.461551,1.533321539
6/5/2012,GSPC,1285.5,2.304940101
6/6/2012,MSFT,26.408013,-0.408864537
6/6/2012,IBM,176.562372,0.231969018
6/6/2012,SBUX,25.375053,-0.056110228
6/6/2012,AAPL,75.603286,0.045494054
6/6/2012,GSPC,1315.130005,-0.010646476
6/7/2012,MSFT,26.30004,1.436879944
6/7/2012,IBM,176.971942,0.360006786
6/7/2012,SBUX,25.360815,0.280692872
6/7/2012,AAPL,75.637681,1.504230411
6/7/2012,GSPC,1314.98999,0.811416367
6/8/2012,MSFT,26.67794,-2.5295094
6/8/2012,IBM,177.609053,-1.347752809
6/8/2012,SBUX,25.432001,-1.418173898
6/8/2012,AAPL,76.775446,-1.57671764
6/8/2012,GSPC,1325.660034,-1.262011343
6/11/2012,MSFT,26.003119,1.349484268
6/11/2012,IBM,175.215322,1.05968986
6/11/2012,SBUX,25.071331,0.397501832
6/11/2012,AAPL,75.564914,0.873648847
6/11/2012,GSPC,1308.930054,1.165073714
6/12/2012,MSFT,26.354027,-0.546265662
6/12/2012,IBM,177.072061,-0.745308431
6/12/2012,SBUX,25.17099,-3.337107519
6/12/2012,AAPL,76.225086,-0.694249135
6/12/2012,GSPC,1324.180054,-0.702325108
6/13/2012,MSFT,26.210064,0.720910105
6/13/2012,IBM,175.752328,1.03573308
6/13/2012,SBUX,24.331007,2.067489438
6/13/2012,AAPL,75.695894,-0.110114295
6/13/2012,GSPC,1314.880005,1.081465301
6/14/2012,MSFT,26.399015,2.317654655
6/14/2012,IBM,177.572653,2.050230674
6/14/2012,SBUX,24.834048,0.401299861
6/14/2012,AAPL,75.612542,0.454920561
6/14/2012,GSPC,1329.099976,1.033781525
6/15/2012,MSFT,27.010853,-0.599599724
6/15/2012,IBM,181.213302,-0.406837132
6/15/2012,SBUX,24.933707,3.121429156
6/15/2012,AAPL,75.956519,2.029154338
6/15/2012,GSPC,1342.839966,0.144474625
6/18/2012,MSFT,26.848896,2.882036565
6/18/2012,IBM,180.476059,0.322759153
6/18/2012,SBUX,25.711995,1.734952889
6/18/2012,AAPL,77.497794,0.278271147
6/18/2012,GSPC,1344.780029,0.981569529
6/19/2012,MSFT,27.622691,0.749184792
6/19/2012,IBM,181.058562,-0.075400466
6/19/2012,SBUX,26.158086,0.943398535
6/19/2012,AAPL,77.713448,-0.284308579
6/19/2012,GSPC,1357.97998,-0.168635697
6/20/2012,MSFT,27.829636,-2.554154859
6/20/2012,IBM,180.922043,-2.711540241
6/20/2012,SBUX,26.404861,-2.821711502
6/20/2012,AAPL,77.492502,-1.377741036
6/20/2012,GSPC,1355.689941,-2.226167657
6/21/2012,MSFT,27.118824,1.857997235
6/21/2012,IBM,176.016269,0.160296546
6/21/2012,SBUX,25.659792,1.054190151
6/21/2012,AAPL,76.424856,0.76687485
6/21/2012,GSPC,1325.51001,0.717460444
6/22/2012,MSFT,27.622691,-2.703581631
6/22/2012,IBM,176.298417,-0.43365846
6/22/2012,SBUX,25.930295,-2.470716203
6/22/2012,AAPL,77.010939,-1.946397511
6/22/2012,GSPC,1335.02002,-1.595485362
6/25/2012,MSFT,26.875889,0.502175016
6/25/2012,IBM,175.533884,-0.471846222
6/25/2012,SBUX,25.289631,1.238507592
6/25/2012,AAPL,75.512,0.220754317
6/25/2012,GSPC,1313.719971,0.477272108
6/26/2012,MSFT,27.010853,0.49966582
6/26/2012,IBM,174.705634,0.547018993
6/26/2012,SBUX,25.602845,-2.224284059
6/26/2012,AAPL,75.678696,0.431789945
6/26/2012,GSPC,1319.98999,0.898490601
6/27/2012,MSFT,27.145817,-0.861782867
6/27/2012,IBM,175.661307,-0.829018652
6/27/2012,SBUX,25.033365,-1.251186167
6/27/2012,AAPL,76.005469,-0.948652787
6/27/2012,GSPC,1331.849976,-0.210979994
6/28/2012,MSFT,26.911879,2.273486738
6/28/2012,IBM,174.205042,2.183912105
6/28/2012,SBUX,24.720151,2.361300301
6/28/2012,AAPL,75.284441,2.627192251
6/28/2012,GSPC,1329.040039,2.492023869
6/29/2012,MSFT,27.523717,-0.098071783
6/29/2012,IBM,178.009527,0.127824619
6/29/2012,SBUX,25.303868,-0.99399823
6/29/2012,AAPL,77.262308,1.458901538
6/29/2012,GSPC,1362.160034,0.245931162
7/2/2012,MSFT,27.496724,0.654452509
7/2/2012,IBM,178.237067,0.051060086
7/2/2012,SBUX,25.052348,-1.610156461
7/2/2012,AAPL,78.389489,1.162826817
7/2/2012,GSPC,1365.51001,0.623211103
7/3/2012,MSFT,27.676677,-0.195059544
7/3/2012,IBM,178.328075,-0.326646828
7/3/2012,SBUX,24.648966,0.885643641
7/3/2012,AAPL,79.301023,1.756730175
7/3/2012,GSPC,1374.02002,-0.468702341
7/5/2012,MSFT,27.622691,-1.661235685
7/5/2012,IBM,177.745572,-1.986783671
7/5/2012,SBUX,24.867268,-0.820612863
7/5/2012,AAPL,80.694128,-0.665641991
7/5/2012,GSPC,1367.579956,-0.943264922
7/6/2012,MSFT,27.163813,-0.629351999
7/6/2012,IBM,174.214152,-0.909046126
7/6/2012,SBUX,24.663204,0.808155339
7/6/2012,AAPL,80.156994,1.322045585
7/6/2012,GSPC,1354.680054,-0.163883198
7/9/2012,MSFT,26.992857,-0.866666318
7/9/2012,IBM,172.630465,-1.797861693
7/9/2012,SBUX,24.862521,-0.095436822
7/9/2012,AAPL,81.216706,-0.925241908
7/9/2012,GSPC,1352.459961,-0.812592632
7/10/2012,MSFT,26.758919,-1.479491754
7/10/2012,IBM,169.526808,-0.542249931
7/10/2012,SBUX,24.838793,-0.3439056
7/10/2012,AAPL,80.465255,-0.621496819
7/10/2012,GSPC,1341.469971,-0.001492393
7/11/2012,MSFT,26.363023,-2.286687684
7/11/2012,IBM,168.607549,-1.165993463
7/11/2012,SBUX,24.753371,0.996934923
7/11/2012,AAPL,79.965166,-0.914912126
7/11/2012,GSPC,1341.449951,-0.498709698
7/12/2012,MSFT,25.760183,2.654558005
7/12/2012,IBM,166.641596,1.594843103
7/12/2012,SBUX,25.000146,1.76537369
7/12/2012,AAPL,79.233555,1.013522617
7/12/2012,GSPC,1334.76001,1.649736195
7/13/2012,MSFT,26.444002,0.170129317
7/13/2012,IBM,169.299268,-0.655879386
7/13/2012,SBUX,25.441492,-1.324375945
7/13/2012,AAPL,80.036605,0.320680769
7/13/2012,GSPC,1356.780029,-0.231431325
7/16/2012,MSFT,26.488991,0.747280257
7/16/2012,IBM,168.188869,-0.616916569
7/16/2012,SBUX,25.104551,1.568994403
7/16/2012,AAPL,80.293267,0.004935657
7/16/2012,GSPC,1353.640015,0.740967236
7/17/2012,MSFT,26.686938,2.663524006
7/17/2012,IBM,167.151284,2.504768076
7/17/2012,SBUX,25.49844,-0.80029994
7/17/2012,AAPL,80.29723,-0.112031262
7/17/2012,GSPC,1363.670044,0.668049067
7/18/2012,MSFT,27.397751,0.722493609
7/18/2012,IBM,171.338036,3.76626647
7/18/2012,SBUX,25.294376,1.688557172
7/18/2012,AAPL,80.207272,1.329462994
7/18/2012,GSPC,1372.780029,0.271710028
7/19/2012,MSFT,27.595698,-1.793279518
7/19/2012,IBM,177.791083,-1.479471274
7/19/2012,SBUX,25.721486,-4.132844424
7/19/2012,AAPL,81.273598,-1.631069662
7/19/2012,GSPC,1376.51001,-1.006166021
7/20/2012,MSFT,27.10083,-2.788848164
7/20/2012,IBM,175.160715,-0.841774938
7/20/2012,SBUX,24.658457,-2.617398161
7/20/2012,AAPL,79.947969,-0.077780588
7/20/2012,GSPC,1362.660034,-0.89090556
7/23/2012,MSFT,26.345029,-0.443992679
7/23/2012,IBM,173.686256,-0.256775643
7/23/2012,SBUX,24.013047,-0.237150246
7/23/2012,AAPL,79.885785,-0.481928043
7/23/2012,GSPC,1350.52002,-0.904093299
7/24/2012,MSFT,26.228059,-1.09776709
7/24/2012,IBM,173.240272,0.388780849
7/24/2012,SBUX,23.9561,-0.138670318
7/24/2012,AAPL,79.500793,-4.318373277
7/24/2012,GSPC,1338.310059,-0.03138615
7/25/2012,MSFT,25.940136,1.144639334
7/25/2012,IBM,173.913797,1.501986067
7/25/2012,SBUX,23.92288,3.947635067
7/25/2012,AAPL,76.067652,-0.015650542
7/25/2012,GSPC,1337.890015,1.654097478
7/26/2012,MSFT,26.237057,2.057616447
7/26/2012,IBM,176.525958,1.258057469
7/26/2012,SBUX,24.867268,-9.408399829
7/26/2012,AAPL,76.055747,1.7881936
7/26/2012,GSPC,1360.02002,1.908056545
7/27/2012,MSFT,26.776915,-0.40322793
7/27/2012,IBM,178.746756,0.147661981
7/27/2012,SBUX,22.527656,-1.242890073
7/27/2012,AAPL,77.415771,1.686722205
7/27/2012,GSPC,1385.969971,-0.048335968
7/30/2012,MSFT,26.668943,-0.57355104
7/30/2012,IBM,179.010697,-0.355906664
7/30/2012,SBUX,22.247662,-3.412974361
7/30/2012,AAPL,78.72156,2.643560417
7/30/2012,GSPC,1385.300049,-0.431682869
7/31/2012,MSFT,26.515983,-0.203594187
